Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice_log,SalePrice
1113,20,RL,73.0,7100,eNA,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,7,1957,1957,Gable,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,TA,Y,FuseA,816,0,816,1,0,1,0,2,1,TA,5,Typ,0,eNA,Detchd,1957.0,Unf,1,308,TA,TA,Y,0,0,0,0,eNA,0,7,2006,WD,Normal,11.77452020265869,129900
324,20,RM,49.0,5820,eNA,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,3,8,1955,2005,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,256,Unf,0,906,1162,Ex,Y,SBrkr,1163,0,1163,1,0,1,0,3,1,TA,6,Typ,0,eNA,Attchd,1955.0,Unf,1,220,Fa,TA,Y,142,98,0,0,eNA,0,7,2006,WD,Normal,11.745425111208464,126175
152,20,RL,107.0,13891,eNA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2007,2008,Hip,VinylSd,VinylSd,Stone,436.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1400,Unf,0,310,1710,Ex,Y,SBrkr,1710,0,1710,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3,866,TA,TA,Y,0,102,0,0,eNA,0,1,2008,New,Partial,12.827729194939907,372402
854,80,RL,74.0,12095,eNA,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,6,6,1964,1964,Gable,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564,Unf,0,563,1127,TA,Y,SBrkr,1445,0,1445,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1964.0,RFn,2,645,TA,TA,Y,180,0,0,0,MnPrv,0,8,2009,WD,Normal,11.970350312009105,158000
909,20,RL,70.0,8885,eNA,IR1,Low,Inside,Mod,Mitchel,Norm,1Fam,1Story,5,5,1983,1983,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,301,ALQ,324,239,864,TA,Y,SBrkr,902,0,902,1,0,1,0,2,1,TA,5,Typ,0,eNA,Attchd,1983.0,Unf,2,484,TA,TA,Y,164,0,0,0,MnPrv,0,6,2006,WD,Normal,11.782952602183288,131000
979,20,RL,68.0,9450,eNA,Reg,Bnk,Inside,Mod,Edwards,Norm,1Fam,1Story,4,5,1954,1954,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,552,Unf,0,342,894,Ex,Y,SBrkr,894,0,894,0,0,1,0,3,1,TA,5,Typ,0,eNA,Detchd,1999.0,Unf,2,400,TA,TA,Y,0,0,0,0,eNA,0,5,2007,WD,Abnorml,11.608235644774552,110000
1231,90,RL,71.5,18890,eNA,IR1,Lvl,Inside,Gtl,Sawyer,Feedr,Duplex,1.5Fin,5,5,1977,1977,Shed,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,1361,Ex,Y,SBrkr,1361,1259,2620,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977.0,RFn,2,600,TA,TA,N,155,24,145,0,eNA,8300,8,2007,WD,Normal,12.197536314507888,198300
636,190,RH,60.0,10896,Pave,Reg,Bnk,Inside,Gtl,SWISU,Feedr,2fmCon,2.5Fin,6,7,1914,1995,Hip,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,256,Unf,0,1184,1440,Ex,Y,FuseA,1440,1440,2728,0,0,2,0,8,2,Fa,14,Typ,0,eNA,eNA,1910.0,eNA,0,0,eNA,eNA,N,0,110,0,0,eNA,0,3,2007,WD,Abnorml,12.206072645530174,200000
606,60,RL,85.0,13600,eNA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,7,6,1965,1990,Gable,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,454,Unf,0,314,768,TA,Y,SBrkr,1186,800,1986,0,0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,1965.0,Unf,2,486,TA,TA,Y,0,42,0,189,eNA,0,10,2009,WD,Normal,12.230765258120545,205000
1456,60,RL,62.0,7917,eNA,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1999,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,953,953,Ex,Y,SBrkr,953,694,1647,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1999.0,RFn,2,460,TA,TA,Y,0,40,0,0,eNA,0,8,2007,WD,Normal,12.072541252905651,175000
937,20,RL,67.0,10083,eNA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,Ex,Y,SBrkr,1200,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,eNA,Attchd,2003.0,RFn,2,555,TA,TA,Y,0,41,0,0,eNA,0,8,2009,WD,Normal,12.127570417375216,184900
141,20,RL,70.0,10500,eNA,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,432,Unf,0,432,864,TA,Y,SBrkr,864,0,864,0,0,1,0,3,1,TA,5,Typ,1,Po,eNA,1910.0,eNA,0,0,eNA,eNA,Y,0,0,0,0,eNA,0,4,2010,ConLI,Normal,11.652687407345388,115000
261,80,RL,110.0,19296,eNA,Reg,Lvl,Corner,Gtl,NAmes,Artery,1Fam,SLvl,6,5,1962,1962,Gable,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672,ALQ,690,0,1362,TA,Y,SBrkr,1382,0,1382,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2,884,TA,TA,Y,0,0,252,0,GdWo,0,5,2009,WD,Normal,12.078239274020289,176000
163,20,RL,95.0,12182,eNA,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201,Unf,0,340,1541,Ex,Y,SBrkr,1541,0,1541,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,RFn,2,532,TA,TA,Y,0,70,0,0,eNA,0,5,2010,New,Partial,12.301382825334498,220000
744,80,RL,70.0,12886,eNA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,5,6,1963,1999,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,444,Unf,0,76,520,Ex,Y,SBrkr,1464,0,1464,0,1,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997.0,RFn,2,480,TA,TA,Y,302,0,0,100,eNA,0,10,2009,WD,Normal,12.072541252905651,175000
961,20,RL,50.0,7207,eNA,IR1,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,7,1958,2008,Gable,Wd Sdng,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,696,Unf,0,162,858,Gd,Y,SBrkr,858,0,858,1,0,1,0,2,1,TA,4,Typ,0,eNA,eNA,1910.0,eNA,0,0,eNA,eNA,Y,117,0,0,0,eNA,0,2,2010,WD,Normal,11.665646551987892,116500
549,20,RM,49.0,8235,eNA,IR1,HLS,Inside,Gtl,OldTown,Feedr,1Fam,1Story,5,7,1955,1995,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,180,Rec,645,0,825,TA,Y,SBrkr,825,0,825,1,0,1,0,2,1,TA,4,Typ,0,eNA,Detchd,1963.0,RFn,2,720,TA,TA,Y,140,50,0,0,MnPrv,0,6,2008,WD,Normal,11.736069016284437,125000
1236,70,RL,96.0,13132,eNA,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,5,5,1914,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,Gd,Y,FuseF,892,892,1784,0,0,1,1,4,1,TA,9,Typ,0,eNA,Detchd,1914.0,Unf,1,180,Fa,Fa,N,203,40,0,0,eNA,0,7,2006,WD,Normal,11.841415931849784,138887
1438,20,RL,96.0,12444,eNA,Reg,Lvl,FR2,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2008,2008,Hip,VinylSd,VinylSd,Stone,426.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1336,Unf,0,596,1932,Ex,Y,SBrkr,1932,0,1932,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3,774,TA,TA,Y,0,66,0,0,eNA,0,11,2008,New,Partial,12.885670953244288,394617
1246,80,RL,78.0,12090,eNA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,Hip,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,585,585,Ex,Y,SBrkr,1140,728,1868,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2,477,TA,TA,Y,268,112,0,147,eNA,0,1,2007,WD,Abnorml,12.089538829274222,178000
649,60,RL,70.0,7700,eNA,Reg,Lvl,Inside,Gtl,NAmes,PosN,1Fam,2Story,6,5,1966,1966,Gable,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,TA,Y,SBrkr,1051,788,1839,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2,442,TA,TA,Y,0,124,216,0,eNA,0,6,2010,WD,Normal,11.951180395901384,155000
429,20,RL,64.0,6762,eNA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,664,Unf,0,544,1208,Ex,Y,SBrkr,1208,0,1208,1,0,2,0,2,1,Gd,6,Typ,0,eNA,Attchd,2007.0,RFn,2,628,TA,TA,Y,105,54,0,0,eNA,0,9,2007,New,Partial,12.182804018590819,195400
445,60,RL,70.0,8750,eNA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642,Unf,0,273,915,Ex,Y,SBrkr,933,975,1908,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2,493,TA,TA,Y,144,133,0,0,eNA,0,7,2008,WD,Normal,12.254862809699606,210000
1136,30,RM,60.0,6180,eNA,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1Story,6,5,1926,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,960,960,TA,N,SBrkr,986,0,986,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1926.0,Unf,1,180,TA,TA,Y,0,128,0,0,eNA,0,5,2007,WD,Normal,11.532728092266408,102000
558,50,C (all),60.0,11040,eNA,Reg,Low,Inside,Mod,IDOTRR,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,637,Unf,0,0,637,Gd,Y,SBrkr,897,439,1336,0,0,1,1,3,1,TA,7,Typ,0,eNA,CarPort,1994.0,Unf,1,570,TA,TA,Y,0,47,120,0,eNA,0,9,2006,COD,Normal,11.589886506106357,108000
1046,20,RL,66.0,13680,eNA,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,1Fam,1Story,3,5,1955,1955,Hip,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,eNA,eNA,eNA,eNA,0,eNA,0,0,105,Ex,Y,FuseA,1733,0,1733,0,0,2,0,4,1,TA,8,Min2,1,Gd,Attchd,1955.0,Unf,2,452,TA,TA,Y,0,0,0,0,eNA,0,6,2009,WD,Normal,11.84653646931041,139600
1059,60,RL,96.0,11308,eNA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008,2008,Gable,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936,Unf,0,168,1104,Ex,Y,SBrkr,1130,1054,2184,1,0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2008.0,Fin,3,836,TA,TA,Y,0,102,0,0,eNA,0,7,2009,WD,Normal,12.721885810807203,335000
1199,20,RL,70.0,9100,eNA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,Ex,Y,SBrkr,1212,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,eNA,Attchd,2001.0,RFn,2,573,TA,TA,Y,356,0,0,0,eNA,0,6,2009,WD,Normal,12.089538829274222,178000
1174,50,RL,110.0,18030,eNA,IR1,Bnk,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,152,BLQ,469,977,1598,TA,Y,SBrkr,1636,971,2728,0,0,3,0,3,1,Ex,12,Maj1,1,Gd,eNA,1910.0,eNA,0,0,eNA,eNA,Y,122,0,0,0,MnPrv,0,3,2007,WD,Normal,12.20856952572876,200500
310,20,RL,90.0,12378,eNA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2003,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,622,1896,Ex,Y,SBrkr,1944,0,1944,1,0,2,0,3,1,Ex,8,Typ,3,Ex,Attchd,2003.0,Fin,3,708,TA,TA,Y,208,175,0,0,eNA,0,11,2006,WD,Normal,12.793859310432293,360000
444,120,RL,53.0,3922,eNA,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1258,1258,Ex,Y,SBrkr,1258,0,1258,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,3,648,TA,TA,Y,144,16,0,0,eNA,0,6,2007,New,Partial,12.058152515453552,172500
238,60,RL,68.5,9453,eNA,IR1,Lvl,CulDSac,Gtl,SawyerW,RRNe,1Fam,2Story,7,7,1993,2003,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,402,Unf,0,594,996,Ex,Y,SBrkr,1014,730,1744,0,0,2,1,3,1,Gd,7,Typ,0,eNA,Attchd,1993.0,RFn,2,457,TA,TA,Y,370,70,0,0,eNA,0,2,2010,WD,Normal,12.178187442040638,194500
879,85,RL,88.0,11782,eNA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,0,210,1109,TA,Y,SBrkr,1155,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,eNA,Detchd,1987.0,Unf,2,576,TA,TA,Y,192,0,0,0,MnPrv,400,6,2010,WD,Normal,11.907666609715417,148400
27,20,RL,60.0,7200,eNA,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,7,1951,2000,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,234,Rec,486,180,900,TA,Y,SBrkr,900,0,900,0,1,1,0,3,1,Gd,5,Typ,0,eNA,Detchd,2005.0,Unf,2,576,TA,TA,Y,222,32,0,0,eNA,0,5,2010,WD,Normal,11.811547477460344,134800
570,90,RL,74.0,7032,eNA,IR1,Lvl,Corner,Gtl,NAmes,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,943,Unf,0,0,943,TA,Y,SBrkr,943,0,943,1,0,1,0,2,1,TA,4,Typ,2,TA,Detchd,1979.0,Unf,2,600,TA,TA,Y,42,0,0,0,eNA,0,12,2006,WD,Normal,11.820116003810051,135960
1208,20,RL,70.0,9135,eNA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,Ex,Y,SBrkr,1700,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,eNA,Attchd,2003.0,RFn,2,544,TA,TA,Y,192,23,0,0,eNA,0,5,2006,WD,Normal,12.206072645530174,200000
560,120,RL,43.0,3196,eNA,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1374,1374,Ex,Y,SBrkr,1557,0,1557,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2,420,TA,TA,Y,143,20,0,0,eNA,0,10,2006,WD,Normal,12.363076394339839,234000
282,20,FV,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,Stone,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,905,Unf,0,357,1262,Gd,Y,SBrkr,1262,0,1262,0,0,2,0,2,1,Gd,5,Typ,0,eNA,Attchd,2006.0,Fin,2,572,TA,TA,Y,0,120,0,0,eNA,0,5,2006,New,Partial,12.128111104060462,185000
590,40,RM,50.0,9100,eNA,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,1Story,5,6,1930,1960,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,742,742,TA,Y,FuseA,779,0,935,0,0,1,0,2,1,TA,4,Typ,0,eNA,Detchd,1988.0,Unf,1,308,TA,TA,P,0,0,0,0,eNA,600,8,2008,WD,Normal,11.291031133056451,80100
237,20,RL,65.0,8773,eNA,Reg,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1390,1414,Ex,Y,SBrkr,1414,0,1414,0,0,2,0,3,1,Gd,6,Typ,0,eNA,Attchd,2004.0,RFn,2,494,TA,TA,Y,132,105,0,0,eNA,0,5,2010,WD,Normal,12.130810161029627,185500
16,45,RM,51.0,6120,eNA,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,832,832,Ex,Y,FuseA,854,0,854,0,0,1,0,2,1,TA,5,Typ,0,eNA,Detchd,1991.0,Unf,2,576,TA,TA,Y,48,112,0,0,GdPrv,0,7,2007,WD,Normal,11.790557201568507,132000
458,20,RL,80.0,53227,eNA,IR1,Low,CulDSac,Mod,ClearCr,Norm,1Fam,1Story,4,6,1954,1994,Flat,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116,Unf,0,248,1364,Ex,Y,SBrkr,1663,0,1663,1,0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954.0,Fin,2,529,TA,TA,Y,224,137,0,0,eNA,0,3,2008,WD,Normal,12.4529327234617,256000
1381,30,RL,45.0,8212,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,3,3,1914,1950,Gable,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203,Unf,0,661,864,TA,N,FuseF,864,0,864,1,0,1,0,2,1,TA,5,Typ,0,eNA,Detchd,1938.0,Unf,1,200,TA,Fa,Y,0,0,96,0,eNA,0,6,2010,WD,Normal,10.976782033219948,58500
1371,50,RL,90.0,5400,eNA,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1.5Fin,4,6,1920,1950,Gable,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,105,420,840,Ex,Y,SBrkr,840,534,1374,0,0,1,0,2,1,TA,6,Typ,0,eNA,Detchd,1967.0,Fin,1,338,TA,TA,Y,0,0,198,0,eNA,0,10,2009,WD,Normal,11.56171562913966,105000
95,60,RL,69.0,9337,eNA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,648,Unf,0,176,824,Ex,Y,SBrkr,905,881,1786,1,0,2,1,3,1,Gd,7,Typ,0,eNA,Attchd,1997.0,RFn,2,684,TA,TA,Y,0,162,0,0,eNA,0,5,2007,WD,Normal,12.229545001715316,204750
1168,60,RL,58.0,10852,eNA,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,Ex,Y,SBrkr,959,712,1671,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,472,TA,TA,Y,0,38,0,0,eNA,0,2,2006,WD,Normal,12.061046873479915,173000
787,50,RM,60.0,10800,eNA,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,6,1915,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,686,TA,Y,SBrkr,966,686,1652,1,0,2,0,4,1,TA,7,Typ,0,eNA,Detchd,1961.0,Unf,1,416,TA,TA,Y,0,0,196,0,eNA,1200,6,2010,WD,Normal,11.850825253582627,140200
1418,60,RL,92.0,16545,eNA,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,700.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,781,Unf,0,503,1284,Ex,Y,SBrkr,1310,1140,2450,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,Fin,3,936,TA,TA,Y,0,126,0,0,eNA,0,5,2009,WD,Normal,12.736700896592344,340000
895,90,RL,64.0,7018,eNA,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0.0,TA,TA,Slab,eNA,eNA,eNA,eNA,0,eNA,0,0,105,TA,Y,SBrkr,1535,0,1535,0,0,2,0,4,2,TA,8,Typ,0,eNA,Attchd,1979.0,Unf,2,400,TA,TA,Y,0,0,0,0,eNA,0,6,2009,WD,Alloca,11.685684782260491,118858
1085,60,RL,62.5,13031,eNA,IR2,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592,Unf,0,99,691,Gd,Y,SBrkr,691,807,1498,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2,409,TA,TA,Y,315,44,0,0,eNA,0,7,2006,WD,Normal,12.141534124392603,187500
113,60,RL,77.0,9965,eNA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,Stone,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,984,Unf,0,280,1264,Ex,Y,SBrkr,1282,1414,2696,1,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3,792,TA,TA,Y,120,184,0,168,eNA,0,10,2007,New,Partial,12.858319703517948,383970
519,60,RL,69.0,9531,eNA,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,706,Unf,0,88,794,Ex,Y,SBrkr,882,914,1796,1,0,2,1,3,1,TA,7,Typ,0,eNA,Attchd,1998.0,RFn,2,546,TA,TA,Y,0,36,0,0,MnPrv,0,5,2007,WD,Normal,12.259613412458204,211000
298,60,FV,66.0,7399,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,1997,1998,Hip,VinylSd,VinylSd,BrkFace,700.0,Gd,TA,PConc,Gd,TA,No,BLQ,649,Unf,0,326,975,Ex,Y,SBrkr,975,975,1950,0,0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1997.0,RFn,2,576,TA,TA,Y,0,10,0,198,eNA,0,6,2007,WD,Normal,12.384218830913648,239000
339,20,RL,91.0,14145,eNA,Reg,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,1Story,7,7,1984,1998,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,Ex,Y,SBrkr,1621,0,1621,1,0,2,0,3,1,Gd,8,Typ,0,eNA,Attchd,1984.0,RFn,2,440,TA,TA,Y,108,45,0,0,eNA,400,5,2006,WD,Normal,12.220468525813907,202900
296,80,RL,37.0,7937,eNA,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,SLvl,6,6,1984,1984,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819,Unf,0,184,1003,TA,Y,SBrkr,1003,0,1003,1,0,1,0,3,1,TA,6,Typ,0,eNA,Detchd,1984.0,Unf,2,588,TA,TA,Y,120,0,0,0,GdPrv,0,3,2006,WD,Normal,11.867097278690842,142500
1245,70,RL,75.0,11435,eNA,IR1,HLS,Corner,Mod,Crawfor,Norm,1Fam,2Story,8,7,1929,1950,Gable,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,792,792,Fa,Y,SBrkr,792,725,1517,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,1931.0,Unf,2,400,TA,TA,Y,0,0,0,0,eNA,0,6,2006,WD,Normal,12.345834587905333,230000
